Household_repeated_measure_Id	Household_Id	Collection date [EUPATH_0020003]	Anopheles dissected for parity count [EUPATH_0000194]	Anopheles nulliparous count [EUPATH_0000195]	Anopheles parous count [EUPATH_0000196]	Anopheles tested for sporozoites count [EUPATH_0000217]	Bloodfed Anopheles funestus count [EUPATH_0000192]	Bloodfed Anopheles gambiae count [EUPATH_0000193]	Female Anopheles count [EUPATH_0000135]	Female Anopheles funestus count [EUPATH_0000136]	Female Anopheles gambiae count [EUPATH_0000137]	Gravid Anopheles funestus count [EUPATH_0000197]	Gravid Anopheles gambiae count [EUPATH_0000198]	Other female Anopheles species count [EUPATH_0000200]	Sporozoite-pos Anopheles count [EUPATH_0000218]	Unable to assess Anopheles funestus count [EUPATH_0000202]	Unable to assess Anopheles gambiae count [EUPATH_0000203]	Unfed Anopheles funestus count [EUPATH_0000204]	Unfed Anopheles gambiae count [EUPATH_0000205]
hrm_332003601626	h_332003601	2012-03-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601627	h_332003601	2012-03-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601628	h_332003601	2012-05-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601629	h_332003601	2012-06-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601630	h_332003601	2012-06-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601631	h_332003601	2012-09-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601632	h_332003601	2012-09-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601633	h_332003601	2012-10-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601634	h_332003601	2012-11-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601635	h_332003601	2012-12-13	1	0	1	2	0	1	2	0	2	0	0	0	0	0	0	0	1
hrm_332003601636	h_332003601	2013-01-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601637	h_332003601	2013-02-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601638	h_332003601	2013-03-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601639	h_332003601	2013-04-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601640	h_332003601	2013-04-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601641	h_332003601	2013-06-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601642	h_332003601	2013-06-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601643	h_332003601	2013-08-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601644	h_332003601	2013-09-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601645	h_332003601	2013-10-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601646	h_332003601	2013-11-19	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_332003601647	h_332003601	2013-12-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601648	h_332003601	2014-01-01	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_332003601649	h_332003601	2014-01-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601650	h_332003601	2014-03-02	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_332003601651	h_332003601	2014-03-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601652	h_332003601	2014-05-09	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_332003601653	h_332003601	2014-05-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601654	h_332003601	2014-07-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601655	h_332003601	2014-08-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601656	h_332003601	2014-09-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601657	h_332003601	2014-10-06	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_332003601658	h_332003601	2014-11-01	2	2	0	4	0	0	4	0	4	0	1	0	0	0	1	0	2
hrm_332003601659	h_332003601	2014-12-05	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_332003601660	h_332003601	2015-01-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601661	h_332003601	2015-02-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601662	h_332003601	2015-03-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601663	h_332003601	2015-04-13	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_332003601664	h_332003601	2015-05-08	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_332003601665	h_332003601	2015-06-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601666	h_332003601	2015-06-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601667	h_332003601	2015-07-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601668	h_332003601	2015-08-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601669	h_332003601	2015-10-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601670	h_332003601	2015-11-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601671	h_332003601	2015-12-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601672	h_332003601	2016-01-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601673	h_332003601	2016-02-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601674	h_332003601	2016-03-07	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_332003601675	h_332003601	2016-04-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601676	h_332003601	2016-04-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601677	h_332003601	2016-06-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701621	h_335003701	2011-10-17	8	3	5	8	0	0	8	0	8	0	0	0	0	0	0	0	8
hrm_335003701622	h_335003701	2011-10-27	3	1	2	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_335003701623	h_335003701	2011-11-26	2	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_335003701624	h_335003701	2012-01-04	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_335003701625	h_335003701	2012-02-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701626	h_335003701	2012-02-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701627	h_335003701	2012-04-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701628	h_335003701	2012-04-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701629	h_335003701	2012-06-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701630	h_335003701	2012-07-08	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_335003701631	h_335003701	2012-08-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701632	h_335003701	2012-09-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701633	h_335003701	2012-09-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701634	h_335003701	2012-11-07	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_335003701635	h_335003701	2012-12-03	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_335003701636	h_335003701	2013-01-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701637	h_335003701	2013-02-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701638	h_335003701	2013-03-07	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_335003701639	h_335003701	2013-04-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701640	h_335003701	2013-05-13	6	3	3	9	0	1	9	0	9	0	0	0	0	0	2	0	6
hrm_335003701641	h_335003701	2013-06-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701642	h_335003701	2013-07-04	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_335003701643	h_335003701	2013-08-05	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_335003701644	h_335003701	2013-09-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701645	h_335003701	2013-10-06	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_335003701646	h_335003701	2013-11-16	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_335003701647	h_335003701	2013-11-29	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_335003701648	h_335003701	2014-01-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701649	h_335003701	2014-02-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701650	h_335003701	2014-03-08	1	1	0	2	0	1	2	0	2	0	0	0	0	0	0	0	1
hrm_335003701651	h_335003701	2014-04-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701652	h_335003701	2014-05-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701653	h_335003701	2014-06-17	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_335003701654	h_335003701	2014-07-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701655	h_335003701	2014-08-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701656	h_335003701	2014-09-02	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_335003701657	h_335003701	2014-10-13	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_335003701658	h_335003701	2014-11-06	1	0	1	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_335003701659	h_335003701	2014-12-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701660	h_335003701	2015-01-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701661	h_335003701	2015-02-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701662	h_335003701	2015-03-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701663	h_335003701	2015-04-15	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_335003701664	h_335003701	2015-05-20	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0
hrm_335003701665	h_335003701	2015-06-11	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_335003701666	h_335003701	2015-07-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701667	h_335003701	2015-08-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701668	h_335003701	2015-09-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701669	h_335003701	2015-10-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701670	h_335003701	2015-10-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701671	h_335003701	2015-12-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701672	h_335003701	2016-01-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701673	h_335003701	2016-02-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701674	h_335003701	2016-03-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701675	h_335003701	2016-04-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_335003701676	h_335003701	2016-05-06	3	2	1	4	0	0	4	0	4	0	1	0	0	0	0	0	3
hrm_335003701677	h_335003701	2016-06-14	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_336003902646	h_336003902	2013-11-21	1	0	1	2	0	0	2	0	2	0	0	0	0	0	1	0	1
hrm_336003902647	h_336003902	2013-12-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902648	h_336003902	2014-01-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902649	h_336003902	2014-02-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902650	h_336003902	2014-03-05	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
hrm_336003902651	h_336003902	2014-04-08	5	1	4	6	0	0	6	0	6	0	1	0	0	0	0	0	5
hrm_336003902652	h_336003902	2014-05-14	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_336003902653	h_336003902	2014-06-11	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1
hrm_336003902654	h_336003902	2014-07-10	2	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_336003902655	h_336003902	2014-08-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902656	h_336003902	2014-08-31	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
hrm_336003902657	h_336003902	2014-10-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902658	h_336003902	2014-11-09	0	0	0	2	0	0	2	0	2	0	2	0	0	0	0	0	0
hrm_336003902659	h_336003902	2014-11-30	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0
hrm_336003902660	h_336003902	2015-01-17	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_336003902661	h_336003902	2015-02-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902662	h_336003902	2015-03-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902663	h_336003902	2015-04-02	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_336003902664	h_336003902	2015-05-08	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0
hrm_336003902665	h_336003902	2015-06-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902666	h_336003902	2015-07-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902667	h_336003902	2015-08-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902668	h_336003902	2015-09-10	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_336003902669	h_336003902	2015-10-12	1	1	0	2	0	0	2	0	2	0	1	0	1	0	0	0	1
hrm_336003902670	h_336003902	2015-10-31	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_336003902671	h_336003902	2015-12-17	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_336003902672	h_336003902	2016-01-07	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0
hrm_336003902673	h_336003902	2016-02-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902674	h_336003902	2016-02-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902675	h_336003902	2016-04-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902676	h_336003902	2016-05-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336003902677	h_336003902	2016-06-17	0	0	0	2	0	0	2	0	2	0	2	0	0	0	0	0	0
hrm_336004801621	h_336004801	2011-10-12	4	1	3	5	0	0	5	0	5	0	1	0	0	0	0	0	4
hrm_336004801622	h_336004801	2011-11-06	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_336004801623	h_336004801	2011-12-01	9	7	2	15	0	0	15	0	15	0	0	0	0	0	0	0	15
hrm_336004801624	h_336004801	2012-01-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801625	h_336004801	2012-02-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801626	h_336004801	2012-03-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801627	h_336004801	2012-03-28	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_336004801628	h_336004801	2012-05-09	3	2	1	4	0	0	4	0	4	0	0	0	0	0	0	0	4
hrm_336004801629	h_336004801	2012-06-25	3	0	3	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_336004801630	h_336004801	2012-07-11	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_336004801631	h_336004801	2012-08-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801632	h_336004801	2012-09-16	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_336004801633	h_336004801	2012-10-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801634	h_336004801	2012-11-13	4	1	3	8	0	1	8	0	8	0	1	0	0	0	1	0	5
hrm_336004801635	h_336004801	2012-12-08	4	1	3	4	0	0	4	0	4	0	0	0	0	0	0	0	4
hrm_336004801636	h_336004801	2013-01-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801637	h_336004801	2013-02-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801638	h_336004801	2013-03-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801639	h_336004801	2013-04-01	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_336004801640	h_336004801	2013-05-13	14	3	11	11	0	0	18	0	18	0	1	0	0	0	3	0	14
hrm_336004801641	h_336004801	2013-06-14	3	2	1	3	0	0	3	0	3	0	0	0	1	0	0	0	3
hrm_336004801642	h_336004801	2013-07-09	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_336004801643	h_336004801	2013-08-16	2	2	0	3	0	0	3	0	3	0	0	0	0	0	1	0	2
hrm_336004801644	h_336004801	2013-09-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801645	h_336004801	2013-10-01	4	4	0	5	0	0	5	0	5	0	0	0	0	0	1	0	4
hrm_336004801646	h_336004801	2013-11-14	4	1	3	6	0	1	6	0	6	0	0	0	0	0	1	0	4
hrm_336004801647	h_336004801	2013-11-27	2	1	1	3	0	0	3	0	3	0	0	0	0	0	1	0	2
hrm_336004801648	h_336004801	2014-01-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801649	h_336004801	2014-02-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801650	h_336004801	2014-03-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801651	h_336004801	2014-04-15	9	5	4	9	0	0	9	0	9	0	0	0	0	0	0	0	9
hrm_336004801652	h_336004801	2014-05-06	3	1	2	5	0	0	5	0	5	0	2	0	0	0	0	0	3
hrm_336004801653	h_336004801	2014-06-05	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_336004801654	h_336004801	2014-07-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801655	h_336004801	2014-08-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801656	h_336004801	2014-09-07	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_336004801657	h_336004801	2014-10-01	7	0	7	8	0	0	8	0	8	0	0	0	0	0	1	0	7
hrm_336004801658	h_336004801	2014-11-11	5	0	5	7	0	0	7	0	7	0	2	0	0	0	0	0	5
hrm_336004801659	h_336004801	2014-12-01	2	1	1	3	0	0	3	0	3	0	0	0	0	0	1	0	2
hrm_336004801660	h_336004801	2015-01-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801661	h_336004801	2015-02-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801662	h_336004801	2015-03-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801663	h_336004801	2015-04-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801664	h_336004801	2015-05-09	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_336004801665	h_336004801	2015-06-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801666	h_336004801	2015-07-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801667	h_336004801	2015-08-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801668	h_336004801	2015-09-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801669	h_336004801	2015-10-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801670	h_336004801	2015-10-29	1	1	0	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_336004801671	h_336004801	2015-12-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801672	h_336004801	2016-01-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801673	h_336004801	2016-02-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801674	h_336004801	2016-03-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801675	h_336004801	2016-04-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_336004801676	h_336004801	2016-04-29	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_336004801677	h_336004801	2016-06-08	7	2	5	7	0	0	7	0	7	0	0	0	0	0	0	0	7
hrm_337003602621	h_337003602	2011-10-12	17	6	11	10	0	0	33	0	33	0	0	0	0	0	0	0	33
hrm_337003602622	h_337003602	2011-11-04	23	9	14	14	0	0	50	0	50	0	0	0	0	0	0	0	50
hrm_337003602623	h_337003602	2011-12-06	21	12	9	34	0	0	34	0	34	0	0	0	1	0	0	0	34
hrm_337003602624	h_337003602	2012-01-13	5	3	2	6	0	0	6	0	6	0	0	0	0	0	0	0	6
hrm_337003602626	h_337003602	2012-03-02	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_337003602627	h_337003602	2012-03-28	5	1	4	7	0	0	7	0	7	0	0	0	0	0	0	0	7
hrm_337003602628	h_337003602	2012-05-03	6	4	2	9	0	0	9	0	9	0	0	0	0	0	0	0	9
hrm_337003602629	h_337003602	2012-06-23	3	1	2	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_337003602630	h_337003602	2012-07-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322001001653	h_322001001	2014-06-11	49	23	26	53	0	2	53	0	53	0	0	0	1	0	2	0	49
hrm_322001001654	h_322001001	2014-07-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322001001655	h_322001001	2014-08-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322001001656	h_322001001	2014-09-15	50	3	47	47	0	7	76	0	76	0	2	0	1	0	17	0	50
hrm_322001001657	h_322001001	2014-10-16	21	4	17	29	0	0	33	0	33	0	11	0	0	0	1	0	21
hrm_322001001658	h_322001001	2014-11-19	6	1	5	11	0	4	11	0	11	0	0	0	0	0	1	0	6
hrm_322001001659	h_322001001	2014-12-15	5	1	4	7	0	0	7	0	7	0	0	0	0	0	2	0	5
hrm_322001001660	h_322001001	2015-01-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322001001661	h_322001001	2015-02-20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322001001662	h_322001001	2015-03-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322001001663	h_322001001	2015-04-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322001001664	h_322001001	2015-05-28	8	5	3	14	0	3	14	0	14	0	2	0	0	0	1	0	8
hrm_322001001665	h_322001001	2015-06-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322001001666	h_322001001	2015-07-18	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_322001001667	h_322001001	2015-08-20	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_322001001668	h_322001001	2015-09-08	3	1	2	5	0	0	5	0	5	0	1	0	0	0	1	0	3
hrm_322001001669	h_322001001	2015-10-10	10	6	4	10	0	0	10	0	10	0	0	0	0	0	0	0	10
hrm_322001001670	h_322001001	2015-11-03	50	11	39	31	3	3	66	3	63	0	10	0	1	0	0	0	50
hrm_322001001671	h_322001001	2015-12-12	8	2	6	8	0	0	8	0	8	0	0	0	0	0	0	0	8
hrm_322001001672	h_322001001	2016-01-22	3	0	3	7	0	0	7	0	7	0	2	0	0	0	2	0	3
hrm_322001001673	h_322001001	2016-02-10	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_322001001674	h_322001001	2016-03-16	3	1	2	5	0	0	5	0	5	0	1	0	0	0	1	0	3
hrm_322001001675	h_322001001	2016-04-13	4	1	3	11	0	0	11	0	11	0	7	0	0	0	0	0	4
hrm_322001001676	h_322001001	2016-05-08	37	16	21	39	0	0	39	0	39	0	0	0	0	0	2	0	37
hrm_322001001677	h_322001001	2016-06-16	0	0	0	3	0	0	3	0	3	0	2	0	0	0	1	0	0
hrm_322003601621	h_322003601	2011-10-21	31	12	19	10	0	0	46	0	46	0	0	0	0	0	0	0	46
hrm_322003601622	h_322003601	2011-10-30	23	8	15	14	0	3	39	0	39	0	0	0	0	0	0	0	36
hrm_322003601623	h_322003601	2011-12-08	4	2	2	5	0	0	5	0	5	0	0	0	0	0	0	0	5
hrm_322003601624	h_322003601	2012-01-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322003601625	h_322003601	2012-02-14	2	1	1	3	0	0	3	0	3	0	0	0	1	0	0	0	3
hrm_322003601626	h_322003601	2012-03-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322003601627	h_322003601	2012-04-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_322003601628	h_322003601	2012-05-01	0	0	2	3	0	1	3	0	3	0	0	0	0	0	0	0	2
hrm_322003601629	h_322003601	2012-06-15	4	2	2	5	0	0	5	0	5	0	0	0	0	0	0	0	5
